survived,age,gender,joined,nationality,class,title,spouse,sibling,parent,children
1,32,Male,Southampton,English,crew,Mr,0,0,0,0
1,29,Male,Southampton,English,crew,Mr,0,0,0,0
0,19,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,28,Female,Queenstown,Other,3rd,Miss,0,1,0,0
0,28,Male,Queenstown,Other,3rd,Mr,0,1,0,0
0,54,Male,Southampton,American,2nd,other,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,38,Male,Southampton,English,2nd,Mr,0,0,0,0
0,34,Male,Southampton,English,3rd,Mr,0,0,0,0
1,28,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,31,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
1,29,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
1,NA,Female,Cherbourg,Syrian,3rd,Mrs,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,24,Male,Belfast,Other,crew,Mr,0,0,0,0
1,4,Male,Cherbourg,Syrian,3rd,other,0,0,0,0
1,7,Male,Cherbourg,Syrian,3rd,other,0,0,0,0
1,NA,Female,Cherbourg,Syrian,3rd,Mrs,0,1,0,0
0,NA,Male,Southampton,English,2nd,Mr,0,0,0,0
1,21,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
0,NA,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
0,20,Male,Southampton,Other,crew,Mr,0,0,0,0
1,25,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,39,Male,Belfast,Other,crew,Mr,0,0,0,0
1,37,Male,Belfast,English,crew,Mr,0,0,0,0
1,18,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
1,25,Female,Queenstown,Irish,3rd,Miss,0,1,0,0
1,31,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
1,22,Female,Cherbourg,Syrian,3rd,Mrs,0,0,0,0
0,18,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,63,Male,Queenstown,Irish,2nd,Mr,0,0,0,0
0,22,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,29,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,Mr,0,0,0,0
1,20,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,15,Female,Cherbourg,Syrian,3rd,Miss,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
1,NA,Female,Cherbourg,Syrian,3rd,Miss,0,0,0,0
1,20,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
1,19,Female,Cherbourg,Syrian,3rd,Mrs,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,42,Male,Southampton,Other,crew,other,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,American,1st,Mr,0,0,0,0
0,21,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
1,2,Male,Southampton,Other,2nd,other,0,0,0,0
1,3,Male,Southampton,Other,2nd,other,0,0,0,0
0,NA,Male,Southampton,Other,2nd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,2nd,Mr,0,0,0,0
1,17,Female,Cherbourg,Syrian,2nd,Mrs,0,0,0,0
1,NA,Female,Cherbourg,Syrian,3rd,Mrs,0,0,0,0
1,25,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,31,Female,Cherbourg,American,1st,Miss,0,0,0,0
1,23,Female,Cherbourg,American,1st,Miss,0,0,0,0
0,58,Male,Cherbourg,American,1st,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,19,Female,Southampton,American,1st,Miss,0,0,1,0
0,19,Male,Southampton,English,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,47,Male,Belfast,Other,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,35,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,1st,Mr,0,0,0,0
0,29,Female,Southampton,Finnish,3rd,Miss,0,0,0,0
0,28,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
1,18,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
1,26,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
0,21,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
1,NA,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,30,Male,Southampton,Other,crew,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,27,Male,Southampton,Other,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,20,Male,Southampton,English,crew,Mr,0,0,0,0
1,30,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
1,20,Male,Cherbourg,Other,1st,Mr,0,0,0,0
1,30,Male,Southampton,English,crew,Mr,0,0,0,0
1,29,Female,Southampton,English,2nd,Mrs,0,0,0,0
1,22,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
0,60,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,11,Male,Cherbourg,Syrian,3rd,other,0,0,0,0
1,14,Female,Cherbourg,Syrian,3rd,Miss,0,0,0,0
0,22,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,26,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
1,27,Female,Queenstown,Irish,3rd,Mrs,0,0,0,0
0,18,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
1,29,Male,Southampton,English,crew,Mr,0,0,0,0
0,15,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,23,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
1,22,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
0,44,Male,Southampton,American,3rd,Mr,0,0,0,0
1,21,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
1,16,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
0,NA,Male,Belfast,Irish,crew,other,0,0,0,0
0,21,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
1,39,Female,Cherbourg,Other,1st,other,0,0,0,0
0,31,Male,Southampton,English,crew,Mr,0,1,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,27,Male,Belfast,Other,crew,Mr,0,0,0,0
1,9,Male,Southampton,Other,3rd,other,0,0,1,0
0,28,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,42,Male,Southampton,Other,3rd,Mr,0,0,0,1
0,NA,Male,Southampton,American,3rd,Mr,0,0,0,0
0,31,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
0,28,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,20,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,29,Male,Cherbourg,Other,1st,Mr,0,0,0,0
0,NA,Female,Southampton,Other,3rd,Miss,0,0,0,0
0,19,Female,Southampton,Other,3rd,Miss,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,39,Male,Southampton,Other,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
1,27,Male,Southampton,English,crew,Mr,0,0,0,0
1,31,Female,Southampton,Other,3rd,Mrs,0,0,0,0
0,16,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
1,36,Male,Southampton,English,crew,Mr,0,0,0,0
0,38,Male,Southampton,English,2nd,Mr,0,0,0,0
0,36,Male,Cherbourg,Other,1st,Mr,0,0,0,0
0,49,Male,Southampton,Other,crew,Mr,0,0,0,0
1,22,Male,Southampton,English,2nd,Mr,0,0,0,0
0,17,Male,Southampton,English,crew,Mr,0,0,0,0
0,19,Male,Southampton,Other,crew,other,0,0,0,0
1,NA,Male,Cherbourg,Other,2nd,Mr,0,0,0,0
0,32,Male,Southampton,English,crew,Mr,0,0,0,0
0,23,Male,Southampton,Other,2nd,other,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,29,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
1,NA,Male,Cherbourg,Other,2nd,other,0,0,0,0
1,26,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,1,Male,Southampton,Other,3rd,other,0,0,0,0
0,15,Male,Southampton,Other,3rd,other,0,0,0,0
0,7,Male,Southampton,Finnish,3rd,other,0,0,0,0
0,2,Male,Southampton,Other,3rd,other,0,0,0,0
0,16,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,41,Female,Southampton,Finnish,3rd,Mrs,0,0,0,0
0,17,Male,Southampton,Other,2nd,Mr,0,0,0,0
0,21,Male,Belfast,Irish,crew,Mr,0,0,0,0
0,29,Male,Belfast,English,crew,Mr,0,0,0,0
1,59,Female,Southampton,American,2nd,Mrs,0,0,0,0
0,37,Male,Southampton,English,crew,Mr,0,0,0,0
0,26,Male,Belfast,English,crew,Mr,0,0,0,0
0,18,Male,Southampton,English,crew,Mr,0,0,0,0
0,40,Male,Southampton,English,1st,Mr,0,0,0,0
1,45,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,18,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,23,Male,Southampton,Other,1st,Mr,0,0,0,0
0,0.8,Male,Southampton,English,3rd,other,0,0,0,0
0,NA,Female,Southampton,English,3rd,Miss,0,0,0,0
0,26,Female,Southampton,English,3rd,Mrs,0,0,0,0
0,24,Male,Southampton,Irish,crew,Mr,0,0,0,0
0,31,Male,Southampton,English,3rd,Mr,0,0,0,0
1,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,25,Male,Southampton,English,crew,Mr,0,0,0,0
0,29,Male,Southampton,English,1st,Mr,0,0,0,0
1,22,Female,Southampton,English,1st,Mrs,0,0,0,0
0,28,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,21,Male,Southampton,Other,crew,other,0,0,0,0
0,24,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,21,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
1,39,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,2nd,Mr,0,0,0,0
0,34,Male,Southampton,English,crew,Mr,0,0,0,0
0,31,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,20,Male,Southampton,Other,crew,other,0,1,0,0
0,17,Male,Southampton,Other,crew,other,0,1,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,37,Male,Belfast,English,crew,Mr,0,0,0,0
0,39,Male,Cherbourg,Other,2nd,Mr,0,0,0,0
0,20,Male,Southampton,Other,crew,other,0,0,0,0
1,33,Female,Southampton,Other,1st,Miss,0,0,0,0
0,47,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,19,Male,Southampton,English,crew,Mr,0,1,0,0
0,NA,Male,Southampton,English,crew,Mr,0,1,0,0
1,25,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,41,Male,Southampton,Other,2nd,other,0,0,0,0
0,NA,Female,Southampton,Other,3rd,Mrs,0,0,0,0
0,27,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
1,26,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,18,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
0,25,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,25,Male,Southampton,English,crew,Mr,0,0,0,0
1,52,Male,Southampton,Other,1st,other,0,0,0,0
0,24,Male,Cherbourg,Other,1st,Mr,0,0,0,0
1,22,Female,Cherbourg,Other,1st,Mrs,0,0,0,0
1,30,Male,Southampton,Other,crew,Mr,0,0,0,0
1,23,Male,Belfast,English,crew,Mr,0,0,0,0
1,21,Female,Southampton,English,2nd,Miss,0,0,0,0
1,19,Female,Southampton,English,2nd,Miss,0,0,0,0
0,43,Male,Southampton,Other,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,25,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,other,0,0,0,0
0,NA,Male,Southampton,English,crew,other,0,0,0,0
1,33,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,NA,Female,Southampton,Other,2nd,Mrs,0,0,0,0
0,25,Male,Southampton,English,crew,Mr,0,0,0,0
1,34,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,24,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,other,0,0,0,0
1,27,Male,Southampton,Other,crew,Mr,0,0,0,0
0,32,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,22,Male,Southampton,English,crew,Mr,0,0,0,0
1,30,Male,Cherbourg,Other,2nd,Mr,0,0,0,0
0,46,Male,Southampton,American,1st,Mr,0,0,0,0
0,33,Male,Southampton,English,crew,Mr,0,0,0,0
1,56,Female,Cherbourg,American,1st,Mrs,0,0,0,1
1,30,Male,Southampton,English,crew,Mr,0,0,0,0
1,23,Male,Southampton,English,crew,Mr,0,0,0,0
0,20,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,36,Female,Southampton,English,crew,Mrs,0,0,0,0
0,23,Male,Southampton,English,crew,Mr,0,0,0,0
1,24,Male,Southampton,English,crew,Mr,0,0,0,0
1,20,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,21,Male,Southampton,English,crew,Mr,0,0,0,0
0,22,Male,Southampton,English,crew,Mr,0,0,0,0
1,20,Male,Southampton,English,crew,Mr,0,1,0,0
0,NA,Male,Southampton,English,crew,Mr,0,1,0,0
0,27,Male,Cherbourg,Other,2nd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Other,3rd,Mr,0,0,0,0
1,22,Male,Southampton,English,crew,Mr,0,0,0,0
0,44,Male,Belfast,English,crew,Mr,0,0,0,0
0,2,Male,Southampton,Swedish,3rd,other,0,0,0,0
0,6,Male,Southampton,Swedish,3rd,other,0,0,0,0
0,3,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
0,8,Female,Southampton,Swedish,3rd,Miss,0,0,0,0
0,29,Female,Southampton,Swedish,3rd,Mrs,0,0,0,0
1,2,Female,Southampton,Other,2nd,Miss,0,1,1,0
1,8,Female,Southampton,Other,2nd,Miss,0,1,1,0
1,33,Female,Southampton,Other,2nd,Mrs,0,0,0,2
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,29,Male,Southampton,English,crew,Mr,0,0,0,0
1,29,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,Other,crew,Mr,0,0,0,0
0,21,Male,Southampton,Other,crew,other,0,0,0,0
1,32,Male,Belfast,English,crew,Mr,0,0,0,0
0,20,Male,Southampton,English,crew,Mr,0,0,0,0
0,18,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,54,Male,Southampton,English,crew,Mr,0,0,0,0
0,36,Male,Southampton,English,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,20,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,33,Male,Southampton,Other,2nd,Mr,0,0,0,0
1,30,Female,Southampton,Other,2nd,Mrs,0,2,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,37,Male,Cherbourg,Other,1st,other,0,0,0,0
0,31,Male,Belfast,English,crew,Mr,0,0,0,0
1,29,Female,Southampton,Other,2nd,other,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
1,33,Male,Cherbourg,American,1st,Mr,0,0,0,0
0,22,Male,Southampton,Other,crew,other,0,0,0,0
0,NA,Male,Queenstown,English,3rd,other,0,0,0,0
0,4,Male,Queenstown,Other,3rd,other,0,0,0,0
0,NA,Male,Queenstown,Other,3rd,other,0,0,0,0
0,2,Male,Queenstown,American,3rd,other,0,0,0,0
0,8,Male,Queenstown,Other,3rd,other,0,0,0,0
1,32,Male,Southampton,English,crew,Mr,0,0,0,0
0,25,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,39,Female,Queenstown,Irish,3rd,Mrs,0,0,0,0
0,23,Male,Cherbourg,Other,2nd,Mr,0,0,0,0
1,0.8,Male,Southampton,English,2nd,other,0,0,0,0
1,3,Male,Southampton,English,2nd,other,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,24,Female,Southampton,English,2nd,Mrs,0,2,1,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,29,Male,Southampton,English,crew,Mr,0,0,0,0
1,58,Female,Southampton,English,2nd,Miss,0,0,0,0
0,NA,Male,Cherbourg,Other,1st,Mr,0,0,0,0
0,22,Male,Southampton,Other,crew,Mr,0,0,0,0
0,22,Female,Southampton,Finnish,3rd,Miss,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,35,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
1,21,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
0,69,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Female,Southampton,English,3rd,Mrs,0,0,0,0
1,43,Female,Southampton,American,1st,Mrs,0,0,0,1
0,19,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,Other,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,41,Female,Southampton,English,crew,Mrs,0,0,0,0
0,50,Male,Southampton,English,3rd,Mr,0,0,0,0
0,45,Male,Cherbourg,English,1st,Mr,0,0,0,0
0,NA,Female,Southampton,English,3rd,Mrs,0,0,0,0
0,30,Male,Southampton,English,crew,Mr,0,0,0,0
1,47,Female,Southampton,English,crew,Mrs,0,0,0,0
0,31,Male,Southampton,American,1st,Mr,0,0,0,0
0,31,Male,Southampton,English,crew,Mr,0,0,0,0
0,26,Male,Southampton,Irish,crew,Mr,0,0,0,0
0,18,Male,Southampton,English,2nd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
1,45,Male,Southampton,American,1st,Mr,0,0,0,0
0,49,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,22,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
0,39,Male,Southampton,American,1st,Mr,0,0,0,0
0,2,Female,Southampton,Finnish,3rd,Miss,0,0,0,0
0,18,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,41,Female,Southampton,Finnish,3rd,Mrs,0,0,0,0
1,32,Female,Cherbourg,American,1st,Miss,0,0,0,0
0,45,Male,Cherbourg,Other,1st,Mr,0,0,0,0
1,38,Male,Southampton,English,crew,Mr,0,0,0,0
0,36,Male,Southampton,Other,1st,Mr,0,0,0,0
1,26,Female,Southampton,Other,3rd,Miss,0,0,0,0
1,33,Female,Southampton,English,1st,other,0,0,2,0
0,46,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,54,Female,Cherbourg,American,1st,Mrs,0,0,0,0
0,23,Male,Southampton,Other,crew,other,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,Mr,0,0,0,0
0,59,Male,Southampton,Other,1st,Mr,0,0,0,0
0,31,Male,Belfast,English,crew,Mr,0,0,0,0
1,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,22,Female,Southampton,Other,2nd,Miss,0,0,0,0
1,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,17,Male,Southampton,English,3rd,Mr,0,0,0,0
0,17,Male,Southampton,English,crew,Mr,0,0,0,0
0,26,Male,Southampton,English,crew,Mr,0,0,0,0
1,24,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,32,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,Mr,0,0,0,0
1,13,Male,Cherbourg,American,1st,other,0,0,2,0
1,18,Female,Cherbourg,American,1st,Miss,0,0,2,0
1,21,Female,Cherbourg,American,1st,Miss,0,0,2,0
0,61,Male,Cherbourg,American,1st,Mr,1,0,0,3
1,33,Male,Southampton,Other,crew,Mr,0,0,0,0
1,48,Female,Cherbourg,American,1st,Mrs,1,0,0,3
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
1,NA,Male,Southampton,Other,1st,Mr,0,0,0,0
0,24,Male,Southampton,Other,crew,Mr,0,0,0,0
0,19,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,12,Male,Southampton,English,3rd,other,0,0,0,0
0,NA,Male,Southampton,English,3rd,other,0,0,0,0
0,NA,Female,Southampton,English,3rd,Miss,0,0,0,0
0,14,Female,Southampton,English,3rd,Miss,0,0,0,0
0,10,Female,Southampton,English,3rd,Miss,0,0,0,0
0,20,Female,Southampton,English,3rd,Miss,0,0,0,0
0,18,Male,Southampton,English,3rd,Mr,0,0,0,0
0,16,Male,Southampton,English,3rd,Mr,0,0,0,0
0,19,Male,Southampton,English,3rd,Mr,0,0,0,0
0,44,Male,Southampton,English,3rd,Mr,0,0,0,0
0,44,Female,Southampton,English,3rd,Mrs,0,0,0,0
0,24,Male,Southampton,Swedish,3rd,Mr,0,0,0,0
1,21,Female,Southampton,Other,3rd,Miss,0,0,0,0
1,43,Male,Southampton,American,1st,Mr,0,0,0,0
0,NA,Male,Southampton,Finnish,3rd,Mr,0,0,0,0
0,25,Male,Southampton,Other,crew,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,Mr,0,0,0,0
1,1,Female,Southampton,Other,3rd,Miss,0,1,1,0
1,4,Female,Southampton,Other,3rd,Miss,0,1,1,0
1,24,Female,Southampton,Other,3rd,Mrs,0,0,0,2
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,21,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,crew,other,0,0,0,0
0,19,Male,Southampton,English,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,32,Male,Southampton,English,crew,Mr,0,0,0,0
0,31,Male,Southampton,English,crew,Mr,0,0,0,0
1,23,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,3rd,Mr,0,0,0,0
0,31,Male,Southampton,English,crew,Mr,0,0,0,0
0,20,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
1,33,Male,Southampton,English,crew,Mr,0,0,0,0
0,42,Male,Southampton,Other,crew,other,0,0,0,0
1,35,Female,Cherbourg,American,1st,Mrs,0,0,0,0
1,29,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,Other,2nd,Mr,0,0,0,0
0,42,Male,Southampton,Irish,crew,Mr,0,0,0,0
1,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,Other,3rd,Mr,0,0,0,0
0,28,Male,Southampton,English,2nd,Mr,0,0,0,0
0,25,Male,Southampton,English,crew,Mr,0,0,0,0
1,24,Male,Southampton,English,crew,Mr,0,0,0,0
0,39,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,other,0,0,0,0
1,31,Male,Southampton,English,crew,Mr,0,0,0,0
1,NA,Female,Southampton,Other,1st,Miss,0,0,0,0
0,NA,Male,Southampton,Other,crew,other,0,0,0,0
1,34,Male,Southampton,American,1st,Mr,0,0,0,0
1,25,Male,Southampton,English,crew,Mr,0,0,0,0
0,35,Male,Southampton,Irish,3rd,Mr,0,0,0,0
0,29,Male,Southampton,English,2nd,Mr,0,0,0,0
0,25,Male,Queenstown,Irish,3rd,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Belfast,English,crew,Mr,0,0,0,0
0,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,20,Male,Southampton,English,crew,Mr,0,0,0,0
0,55,Male,Southampton,English,3rd,Mr,0,0,0,0
1,NA,Female,Southampton,American,2nd,Mrs,0,0,0,0
0,32,Male,Southampton,English,crew,Mr,0,0,0,0
1,25,Male,Southampton,English,crew,Mr,0,0,0,0
0,NA,Male,Cherbourg,Syrian,3rd,Mr,0,0,0,0
0,19,Male,Southampton,English,crew,Mr,0,0,0,0
1,20,Female,Queenstown,Irish,3rd,Miss,0,0,0,0
0,22,Male,Southampton,English,3rd,Mr,0,0,0,0
1,NA,Male,Southampton,English,crew,Mr,0,0,0,0
1,40,Female,Southampton,American,1st,Miss,0,0,0,0
0,29,Male,Belfast,English,crew,Mr,0,0,0,0
1,35,Male,Southampton,Other,1st,Mr,0,0,0,0
0,NA,Male,Cherbourg,American,1st,Mr,0,0,0,0
1,39,Female,Cherbourg,American,1st,Mrs,0,0,0,0
